"master_id","last_session_date","total_sessions","avg_session_duration_min","pages_per_session","add_to_cart_rate","purchase_conversion_rate","most_viewed_category","preferred_channel","last_campaign_click"
"e352e56c-b16c-11e9-89fa-000d3a38a36f","2020-11-12","26","8.2","7","0.28","0.02","Accessories","email","None"
"80e6a4b8-025b-11eb-9c30-000d3a38a36f","2021-06-15","58","11.2","8.1","0.28","0.22","Clothing","instore","Google Ads"
"d5cf95c2-a724-11e9-a2fc-000d3a38a36f","2020-04-15","52","12.3","3.4","0.14","0.12","Shoes","mobile_app","SMS Push"
"cddb50f8-86f8-11eb-81ce-000d3a38a36f","2021-04-08","37","3.6","5","0.31","0.05","Shoes","mobile_app","Instagram Ads"
"19c09f1a-15f2-11ea-aa74-000d3a38a36f","2020-09-02","52","7.4","5.8","0.2","0.12","Sportswear","mobile_app","Instagram Ads"
"087c3fe4-1155-11ea-8872-000d3a38a36f","2020-03-21","9","7.5","9.6","0.27","0.06","Shoes","mobile_app","SMS Push"
"44d12e68-d72c-11e9-93bc-000d3a38a36f","2021-01-30","35","14","2.6","0.27","0.18","Shoes","web","Google Ads"
"bc7dbfa4-1835-11ea-9213-000d3a38a36f","2021-06-05","3","13.6","6.5","0.36","0.11","Clothing","mobile_app","SMS Push"
"1c1b0886-2e70-11ea-b1e2-000d3a38a36f","2020-09-20","31","3.6","5.8","0.29","0.18","Clothing","instore","Google Ads"
"be387682-a79b-11e9-a2fc-000d3a38a36f","2020-09-30","42","5","1.9","0.28","0.19","Clothing","web","SMS Push"
"4d0e9fec-2bfb-11ea-91ab-000d3a38a36f","2020-06-20","7","11.7","7.9","0.26","0.1","Clothing","instore","None"
"92a7498a-9d23-11e9-9897-000d3a38a36f","2020-09-21","2","6.4","4.3","0.09","0.045480641495668","Clothing","mobile_app","Google Ads"
"35eff948-aca1-11e9-a2fc-000d3a38a36f","2020-01-26","25","9.9","8.5","0.16","0.14003514903337","Accessories","web","SMS Push"
"2660943c-908a-11eb-bae6-000d3a38a36f","2021-04-13","40","7.3","4.3","0.21","0.02","Sportswear","instore","None"
"47efc832-2044-11ea-87bf-000d3a38a36f","2021-04-20","12","4.8","5","0.14","0.06","Clothing","mobile_app","Email Newsletter"
"ad1b2b52-2a21-11ea-99b3-000d3a38a36f","2020-12-21","30","11.9","8.4","0.11","0.085562432862725","Accessories","web","Google Ads"
"4f1d59e6-a734-11e9-a2fc-000d3a38a36f","2020-01-26","54","5.8","4.7","0.23","0.01","Bags","web","Email Newsletter"
"87083288-b042-11e9-9757-000d3a38a36f","2020-02-03","30","7.6","7.1","0.34","0.09","Clothing","web","Google Ads"
"9b116d54-a100-11e9-a2fc-000d3a38a36f","2020-09-20","29","4.6","2.3","0.27","0.2","Sportswear","email","SMS Push"
"97b76cd6-d6fb-11e9-93bc-000d3a38a36f","2020-05-17","41","4.7","6.5","0.29","0.09","Sportswear","web","None"
"f4f3b47a-a43a-11e9-a2fc-000d3a38a36f","2021-04-06","11","8.2","7","0.1","0.051656155053385","Sportswear","instore","None"
"d5a05f54-eaa0-11e9-8bb8-000d3a38a36f","2020-06-16","51","5.1","8.1","0.33","0.04","Clothing","web","Instagram Ads"
"574a9c18-227c-11eb-99f8-000d3a38a36f","2020-03-21","52","12.5","6.4","0.09","0.048148599349923","Shoes","mobile_app","SMS Push"
"a2a500f2-9e6d-11e9-9897-000d3a38a36f","2021-02-10","23","10.1","3.9","0.15","0.12","Shoes","web","Email Newsletter"
"3c512fa4-a8c9-11e9-a2fc-000d3a38a36f","2020-02-15","17","10.4","4.8","0.36","0.02","Bags","mobile_app","SMS Push"
"95462772-51f7-11ea-a243-000d3a38a36f","2020-02-22","13","7.1","2.6","0.37","0.16","Bags","web","None"
"8671f50a-8cad-11ea-8f41-000d3a38a36f","2021-04-20","33","7.2","4.8","0.08","0.08","Bags","mobile_app","Email Newsletter"
"12fda488-ad7f-11e9-a2fc-000d3a38a36f","2020-01-16","1","9.3","5.8","0.11","0.068038706023135","Clothing","web","SMS Push"
"36f4bf9a-d6fe-11e9-93bc-000d3a38a36f","2020-12-25","40","1","6.6","0.18","0.1585692138974","Accessories","email","Instagram Ads"
"4cdd71f8-241f-11ea-a30f-000d3a38a36f","2021-05-01","13","6.6","3.5","0.3","0.03","Bags","mobile_app","Google Ads"
"91d4fbe0-a522-11e9-a2fc-000d3a38a36f","2021-05-16","38","2.5","7.7","0.1","0.07","Bags","web","Instagram Ads"
"19a9c11e-5bf2-11ea-8fe9-000d3a38a36f","2020-05-20","3","8.7","5.8","0.1","0.1","Accessories","instore","Google Ads"
"278d008c-1369-11eb-8ffc-000d3a38a36f","2021-03-22","16","4.5","7.8","0.24","0.24","Bags","web","SMS Push"
"dd8a883a-d7c1-11e9-93bc-000d3a38a36f","2020-10-16","42","7.6","9.5","0.26","0.11","Bags","web","Email Newsletter"
"319e5006-3481-11eb-9a15-000d3a38a36f","2020-07-27","7","5.3","4.7","0.08","0.04","Accessories","mobile_app","Instagram Ads"
"28ed9602-3f3a-11ea-b794-000d3a38a36f","2021-04-19","54","12.3","6.2","0.19","0.08","Sportswear","web","None"
"886e527a-a349-11e9-a2fc-000d3a38a36f","2021-02-16","53","14.8","4.2","0.31","0.01","Clothing","web","Google Ads"
"f0976228-a8db-11e9-a2fc-000d3a38a36f","2021-03-02","3","10.8","4.9","0.17","0.06","Clothing","web","Email Newsletter"
"e11179a2-4f8c-11eb-806e-000d3a38a36f","2021-01-05","14","10.9","5.1","0.13","0.077102210854961","Accessories","mobile_app","Instagram Ads"
"0f1ed442-4382-11ea-8b43-000d3a38a36f","2020-10-16","16","7.9","5.4","0.09","0.05","Bags","web","SMS Push"
"9096f738-9d75-11e9-9897-000d3a38a36f","2021-03-07","4","6.1","5.8","0.21","0.16367585388424","Sportswear","instore","None"
"d6ae989a-9ea4-11e9-9897-000d3a38a36f","2020-09-24","31","2.2","8.2","0.38","0.18","Accessories","web","SMS Push"
"b55d7884-2192-11ea-9618-000d3a38a36f","2020-05-30","13","8.5","3.9","0.26","0.18","Shoes","email","Google Ads"
"975992ac-b1c9-11e9-89fa-000d3a38a36f","2020-09-11","27","7.1","5.8","0.07","0.038887226884443","Bags","mobile_app","None"
"7102761a-a77d-11e9-a2fc-000d3a38a36f","2020-12-18","59","8.7","7.3","0.14","0.074828449410261","Shoes","web","Instagram Ads"
"799e1f8e-1c05-11ea-ac4f-000d3a38a36f","2021-01-11","1","5.9","8.4","0.31","0.05","Sportswear","mobile_app","Email Newsletter"
"8c528c2c-2589-11ea-b1c8-000d3a38a36f","2020-12-23","25","3.5","3.4","0.31","0.12","Sportswear","web","Email Newsletter"
"e8dd171e-a72f-11ea-bd63-000d3a38a36f","2021-01-04","37","4.5","7.3","0.18","0.13106029602102","Shoes","mobile_app","Instagram Ads"
"c96bc98e-2188-11ea-9618-000d3a38a36f","2020-08-14","50","12.6","4.6","0.07","0.048009182189978","Bags","mobile_app","SMS Push"
"06277608-9e1b-11e9-9897-000d3a38a36f","2020-10-29","44","13.8","6.7","0.24","0.11","Shoes","web","Google Ads"
"f844dc38-aeb9-11e9-a2fc-000d3a38a36f","2021-01-23","11","3.3","5.9","0.31","0.06","Accessories","web","Google Ads"
"3d2220b4-5b93-11ea-9d04-000d3a38a36f","2021-01-11","9","6","6.4","0.17","0.03","Bags","mobile_app","SMS Push"
"1bdbd32c-7de5-11ea-80af-000d3a38a36f","2020-04-27","7","2.8","7","0.33","0.11","Clothing","web","None"
"5e744c7a-b363-11e9-a043-000d3a38a36f","2020-01-05","14","8.2","4.3","0.17","0.04","Shoes","web","Google Ads"
"50d97056-4119-11ea-8359-000d3a38a36f","2021-03-19","30","8.3","6.7","0.11","0.092119793779291","Clothing","web","Google Ads"
"911b7b6e-118a-11ea-a334-000d3a38a36f","2020-12-17","24","7.7","7.4","0.33","0.19","Shoes","web","Email Newsletter"
"ad094214-6263-11ea-9861-000d3a38a36f","2021-06-16","3","6.5","5.2","0.1","0.083045762159198","Shoes","mobile_app","Email Newsletter"
"9c8bdeba-9f63-11e9-a2fc-000d3a38a36f","2020-05-03","48","8.7","3.9","0.14","0.05","Bags","web","Instagram Ads"
"58231944-9eb6-11e9-9897-000d3a38a36f","2020-10-03","39","10","2.2","0.35","0.23","Clothing","web","Google Ads"
"9c5c71d0-1d48-11ea-a490-000d3a38a36f","2021-01-28","27","10.1","5.5","0.23","0.1","Accessories","web","Instagram Ads"
"ae8c45e4-e10f-11e9-957d-000d3a38a36f","2020-12-25","1","11.7","8.4","0.1","0.089477650542369","Sportswear","mobile_app","None"
"a3a8cfc8-b0b6-11e9-9757-000d3a38a36f","2021-04-13","38","7","5.2","0.27","0.15","Accessories","mobile_app","Google Ads"
"5c153eb6-2646-11ea-8e1c-000d3a38a36f","2020-02-26","26","6.2","6.3","0.26","0.05","Clothing","instore","Google Ads"
"b5a4460c-c01f-11ea-9c44-000d3a38a36f","2020-09-07","6","10.9","6.5","0.24","0.21","Sportswear","email","SMS Push"
"392ba042-1ae4-11ea-98d5-000d3a38a36f","2020-05-29","59","6.3","8.9","0.17","0.13977170110593","Clothing","web","Email Newsletter"
"5966b88a-b2d6-11ea-b736-000d3a38a36f","2021-03-27","42","7.4","1.8","0.19","0.12","Sportswear","instore","SMS Push"
"a5ddb5d6-d61a-11e9-93bc-000d3a38a36f","2020-06-10","12","6.4","7.9","0.32","0.09","Clothing","instore","Instagram Ads"
"00b38808-541c-11ea-b1db-000d3a38a36f","2020-04-29","54","13.1","6","0.37","0.13","Clothing","mobile_app","SMS Push"
"1f18ae3c-9daa-11e9-9897-000d3a38a36f","2020-12-16","51","9.8","7.9","0.25","0.17","Sportswear","mobile_app","Google Ads"
"26e5b0de-2968-11ea-b87a-000d3a38a36f","2020-04-08","38","4.6","7.5","0.38","0.18","Clothing","web","Instagram Ads"
"f7397aea-2076-11ea-87bf-000d3a38a36f","2020-06-15","46","8","4.9","0.11","0.094747818951792","Sportswear","email","Google Ads"
"be41b8d2-77de-11ea-9b70-000d3a38a36f","2021-05-28","35","9.2","8.9","0.15","0.02","Clothing","web","SMS Push"
"e34d81ea-660a-11eb-add3-000d3a38a36f","2021-02-04","10","4.6","9.5","0.34","0.18","Clothing","web","SMS Push"
"1b22a066-d68b-11e9-93bc-000d3a38a36f","2020-12-30","9","9.1","8.4","0.39","0.09","Clothing","web","None"
"8011e4a2-1e96-11ea-aa32-000d3a38a36f","2020-11-21","23","7.5","10","0.36","0.22","Bags","mobile_app","Instagram Ads"
"d319181a-a929-11e9-a2fc-000d3a38a36f","2020-09-03","30","4.3","5.6","0.22","0.11","Bags","mobile_app","Email Newsletter"
"18edb22c-aa0d-11e9-a2fc-000d3a38a36f","2021-03-09","52","4","4.3","0.33","0.2","Sportswear","mobile_app","Instagram Ads"
"9f01db8a-a5b3-11e9-a2fc-000d3a38a36f","2020-04-02","51","12.1","7.4","0.12","0.1","Shoes","mobile_app","Google Ads"
"4cba850c-121e-11ea-a001-000d3a38a36f","2020-09-24","22","5.5","6.6","0.16","0.1","Shoes","web","Instagram Ads"
"aa3fb4ae-38cf-11ea-85d6-000d3a38a36f","2020-11-16","47","11","7.1","0.4","0.19","Bags","web","Google Ads"
"e8d8e7a0-b137-11e9-9757-000d3a38a36f","2020-03-02","9","10","4.9","0.11","0.080380796847516","Shoes","mobile_app","Google Ads"
"0d207768-3594-11eb-9a15-000d3a38a36f","2020-10-26","19","6.1","9.7","0.13","0.07","Bags","mobile_app","Instagram Ads"
"f847222e-b1c3-11e9-89fa-000d3a38a36f","2021-02-06","8","9.5","6.4","0.3","0.21","Accessories","web","SMS Push"
"faf4c3cc-ad41-11e9-a2fc-000d3a38a36f","2020-10-29","54","9","3.7","0.28","0.16","Sportswear","mobile_app","Instagram Ads"
"1ae949b6-1f46-11ea-87bf-000d3a38a36f","2020-09-09","4","10.7","6.3","0.3","0.16","Sportswear","mobile_app","None"
"8ed187f8-1a14-11ea-941b-000d3a38a36f","2021-04-22","5","8.5","7.2","0.38","0.2","Bags","web","SMS Push"
"e0307b9e-94b8-11ea-85df-000d3a38a36f","2021-01-03","19","7","4.2","0.09","0.072465538858142","Clothing","web","Email Newsletter"
"19482fb6-225f-11ea-8523-000d3a38a36f","2020-06-08","46","12","7.1","0.25","0.07","Bags","mobile_app","Email Newsletter"
"b4d36720-c048-11ea-9c44-000d3a38a36f","2020-06-14","18","10.2","6.3","0.14","0.01","Clothing","mobile_app","Instagram Ads"
"67a27ed2-af82-11e9-a2fc-000d3a38a36f","2020-07-23","57","6.1","3.9","0.19","0.13224558734423","Sportswear","mobile_app","None"
"ebabad28-8ed1-11ea-8f41-000d3a38a36f","2020-09-23","29","7.5","4.7","0.16","0.10187810674087","Bags","web","Instagram Ads"
"8dc2a2b8-5b2b-11ea-bf56-000d3a38a36f","2020-05-17","19","11.9","6.3","0.38","0.18","Sportswear","email","Email Newsletter"
"64d3b70e-27b2-11ea-aaaa-000d3a38a36f","2021-01-02","6","12.5","6.1","0.38","0.21","Clothing","mobile_app","None"
"d0ba3bba-1379-11eb-8ffc-000d3a38a36f","2021-03-18","5","7.5","2.4","0.22","0.22","Bags","instore","Email Newsletter"
"32e873fc-25c7-11ea-b1c8-000d3a38a36f","2020-01-17","58","9.5","6.9","0.31","0.07","Accessories","mobile_app","Email Newsletter"
"61a579d4-72c8-11eb-aa44-000d3a38a36f","2020-03-08","43","9.1","6.4","0.12","0.1","Sportswear","mobile_app","Instagram Ads"
"aabb6d6e-186e-11ea-9213-000d3a38a36f","2020-05-12","56","4.7","7.6","0.17","0.11324414693256","Accessories","instore","Email Newsletter"
"5dc3f584-5b40-11ea-b3c7-000d3a38a36f","2021-03-05","5","9.5","7","0.28","0.12","Sportswear","web","Google Ads"
"644afd18-5b3a-11ea-b116-000d3a38a36f","2020-11-03","59","1.5","5.4","0.29","0.16","Bags","mobile_app","Email Newsletter"
"467861d0-5325-11ea-acd3-000d3a38a36f","2020-06-22","8","10.7","6.1","0.37","0.07","Bags","web","SMS Push"
"8af3d094-ac75-11e9-a2fc-000d3a38a36f","2021-02-15","27","9.6","10.9","0.31","0.18","Clothing","web","Email Newsletter"
"f09d3d56-5443-11ea-b1db-000d3a38a36f","2020-04-06","37","1","4.4","0.34","0.15","Accessories","mobile_app","None"
"b2294470-137a-11ea-a001-000d3a38a36f","2020-06-02","43","5.1","5.3","0.34","0.24","Accessories","instore","None"
"39b3f9b6-d6be-11e9-93bc-000d3a38a36f","2020-08-29","58","2.7","4.5","0.14","0.083021119114649","Shoes","web","SMS Push"
"d56e5692-b06e-11e9-9757-000d3a38a36f","2020-10-30","45","4.9","3.7","0.33","0.14","Clothing","web","None"
"847346f4-1da5-11ea-8bf2-000d3a38a36f","2020-10-11","38","8.4","5.2","0.12","0.07","Bags","web","SMS Push"
"0be845b2-b163-11e9-89fa-000d3a38a36f","2020-01-27","37","13.2","5.6","0.05","0.0422290444633","Shoes","web","SMS Push"
"d9737df4-3ff1-11ea-aa6b-000d3a38a36f","2021-02-05","18","9.6","4.4","0.27","0.19","Accessories","mobile_app","Email Newsletter"
"bf352194-b1b3-11e9-89fa-000d3a38a36f","2020-12-25","26","6.9","11.1","0.18","0.11","Bags","web","None"
"ae12cc02-15e2-11ea-aa74-000d3a38a36f","2020-02-29","42","10.2","5.8","0.28","0.21","Bags","instore","None"
"55b06eec-5b2f-11ea-845d-000d3a38a36f","2020-07-20","16","9.9","4.1","0.13","0.07","Sportswear","email","SMS Push"
"2ffe9d3e-a6fa-11e9-a2fc-000d3a38a36f","2021-01-04","22","12.3","7.8","0.14","0.093459285078087","Clothing","instore","Google Ads"
"90447dbe-7203-11eb-aa44-000d3a38a36f","2021-06-16","46","10.5","4.1","0.36","0.2","Shoes","mobile_app","SMS Push"
"c41e2fd4-5b36-11ea-99c8-000d3a38a36f","2020-05-31","23","8","5.7","0.28","0.05","Clothing","mobile_app","Google Ads"
"a3495872-1b9a-11eb-8d74-000d3a38a36f","2020-04-11","47","3.5","2.7","0.08","0.03","Accessories","web","SMS Push"
"a2badb34-a8ae-11e9-a2fc-000d3a38a36f","2021-03-21","3","12","7.3","0.17","0.15","Sportswear","web","Google Ads"
"888c5e54-5bc8-11ea-a77c-000d3a38a36f","2020-08-16","3","7.6","7.3","0.28","0.2","Sportswear","mobile_app","Email Newsletter"
"6f30af28-ded7-11e9-957d-000d3a38a36f","2020-05-04","12","5.3","7.1","0.3","0.24","Sportswear","mobile_app","Google Ads"
"acd4a564-6352-11ea-a6dc-000d3a38a36f","2020-08-23","23","2","7.5","0.22","0.17","Shoes","mobile_app","Instagram Ads"
"a229ffe2-00ab-11ea-a5e8-000d3a38a36f","2020-06-10","47","4.6","5.4","0.14","0.089590161613046","Clothing","mobile_app","SMS Push"
"7e32f260-a5c5-11e9-a2fc-000d3a38a36f","2020-12-18","11","9.2","7.5","0.28","0.11","Accessories","instore","SMS Push"
"525f8614-a951-11e9-a2fc-000d3a38a36f","2020-03-08","42","6.8","10.3","0.08","0.070418262479307","Sportswear","mobile_app","Google Ads"
"b12c0d10-5be0-11ea-8e0a-000d3a38a36f","2020-06-21","52","11","6.8","0.33","0.11","Shoes","mobile_app","Google Ads"
"404a3636-a4a1-11e9-a2fc-000d3a38a36f","2020-09-17","47","12.9","6","0.31","0.18","Accessories","mobile_app","Email Newsletter"
"ad49dc80-a0c5-11e9-a2fc-000d3a38a36f","2020-08-04","50","1.6","3.2","0.15","0.082922158100629","Bags","web","SMS Push"
"62b749b6-b1c6-11e9-89fa-000d3a38a36f","2020-05-03","57","4.9","6.6","0.07","0.046934773833329","Bags","mobile_app","SMS Push"
"b3b796fe-f668-11e9-841e-000d3a38a36f","2020-06-10","46","8.4","4.1","0.08","0.070852888915386","Sportswear","mobile_app","None"
"e91f61d8-7f56-11ea-80af-000d3a38a36f","2020-07-19","29","12.4","6","0.2","0.11","Shoes","mobile_app","Google Ads"
"46caf484-a5c1-11e9-a2fc-000d3a38a36f","2021-03-29","57","5.5","4.1","0.11","0.1","Accessories","mobile_app","Google Ads"
"e780d7b8-a571-11e9-a2fc-000d3a38a36f","2021-02-05","6","8.7","4","0.2","0.11","Clothing","web","None"
"457fae6e-5bc7-11ea-af67-000d3a38a36f","2021-04-06","46","4.7","5.8","0.07","0.045848491672049","Clothing","mobile_app","Email Newsletter"
"15b378ec-ad52-11e9-a2fc-000d3a38a36f","2020-10-01","16","7.7","9.7","0.21","0.11","Accessories","mobile_app","None"
"38498634-a59a-11eb-b07f-000d3a299ebf","2020-07-24","34","8.4","4.7","0.37","0.22","Bags","web","Google Ads"
"580d5a24-983d-11ea-9d91-000d3a38a36f","2020-02-09","51","7","4","0.29","0.01","Sportswear","mobile_app","Email Newsletter"
"c49e033e-a0e3-11e9-a2fc-000d3a38a36f","2020-09-29","37","12.9","10.6","0.07","0.056867636646363","Clothing","web","Google Ads"
"64b18f06-9248-11eb-b584-000d3a38a36f","2020-04-02","11","11.6","4.9","0.08","0.061661041205948","Shoes","mobile_app","SMS Push"
"5ec84242-a17c-11e9-a2fc-000d3a38a36f","2020-02-11","11","7","5.7","0.23","0.11","Shoes","mobile_app","Instagram Ads"
"6ff813ee-ab45-11e9-a2fc-000d3a38a36f","2021-04-09","53","7.2","5.8","0.14","0.093265253340098","Shoes","mobile_app","SMS Push"
"b3ca6f8c-a14e-11e9-a2fc-000d3a38a36f","2021-01-13","25","10.4","7","0.2","0.15","Shoes","web","None"
"9699a95a-1d8b-11ea-a490-000d3a38a36f","2020-04-16","58","8.1","4","0.32","0.08","Accessories","mobile_app","Email Newsletter"
"662ffc0a-af9b-11e9-a2fc-000d3a38a36f","2020-11-23","19","8","5.5","0.19","0.06","Accessories","mobile_app","SMS Push"
"482822d8-5b2a-11ea-9ee1-000d3a38a36f","2020-03-05","32","5.9","6.8","0.16","0.02","Accessories","mobile_app","Email Newsletter"
"409f9a4c-9e2d-11e9-9897-000d3a38a36f","2020-12-30","50","9.8","6.1","0.36","0.18","Accessories","mobile_app","Email Newsletter"
"8f11507e-a8ca-11e9-a2fc-000d3a38a36f","2021-04-28","58","6.1","4.3","0.3","0.17","Clothing","instore","None"
"53ad49fa-5b3c-11ea-86b9-000d3a38a36f","2020-01-24","8","6.1","3.8","0.27","0.2","Sportswear","mobile_app","None"
"c53518b4-222f-11ea-8523-000d3a38a36f","2021-06-23","55","8.9","7","0.08","0.069335572875018","Clothing","mobile_app","Instagram Ads"
"d0a7e93c-d60e-11e9-93bc-000d3a38a36f","2020-03-02","12","8.4","5.3","0.23","0.09","Sportswear","mobile_app","None"
"52ca369c-6b1d-11ea-9c62-000d3a38a36f","2021-05-05","41","8.1","8.6","0.36","0.07","Shoes","web","None"
"edd3aaac-ad12-11e9-a2fc-000d3a38a36f","2020-09-29","35","2.6","5.8","0.34","0.08","Clothing","web","None"
"06fa3850-afe5-11e9-9757-000d3a38a36f","2020-08-16","6","8.7","6.9","0.07","0.057611234499344","Clothing","mobile_app","Email Newsletter"
"8fe860b2-1fc8-11ea-87bf-000d3a38a36f","2020-01-20","21","2","7.3","0.31","0.12","Bags","mobile_app","Instagram Ads"
"1ede87bc-231e-11ea-8523-000d3a38a36f","2020-01-03","53","11.1","6.9","0.36","0.03","Sportswear","mobile_app","None"
"4de5d6cc-5448-11ea-b1db-000d3a38a36f","2021-02-24","26","6.3","4.4","0.14","0.06","Shoes","mobile_app","None"
"359e4a8e-afb7-11ea-b736-000d3a38a36f","2020-11-02","56","8.5","7.7","0.23","0.14","Accessories","email","Instagram Ads"
"ea46c4fe-b047-11e9-9757-000d3a38a36f","2021-03-07","1","6.3","7.5","0.36","0.24","Shoes","mobile_app","Instagram Ads"
"03930d32-2eb5-11ea-97cb-000d3a38a36f","2020-05-15","17","8.9","4.8","0.36","0.19","Sportswear","instore","Google Ads"
"047af6de-23ab-11ea-8523-000d3a38a36f","2021-05-29","35","4.4","5.1","0.19","0.096164813990892","Clothing","email","Instagram Ads"
"9378a8e6-ab23-11e9-a2fc-000d3a38a36f","2020-07-11","27","13.6","6.5","0.23","0.18","Shoes","mobile_app","SMS Push"
"c12e1eb6-b004-11e9-9757-000d3a38a36f","2021-02-18","50","5.9","7.2","0.09","0.057420295955284","Shoes","mobile_app","SMS Push"
"c23fd560-5441-11ea-b1db-000d3a38a36f","2020-04-27","50","10.6","5.2","0.24","0.07","Accessories","mobile_app","Instagram Ads"
"c28fd75c-ddd8-11e9-a848-000d3a38a36f","2020-07-27","2","4.7","6.5","0.35","0.23","Bags","mobile_app","SMS Push"
"f5eb56a6-4978-11ea-8a4f-000d3a38a36f","2020-02-03","36","6.8","4.7","0.11","0.065256368308791","Shoes","instore","Google Ads"
"b55a3564-d6da-11e9-93bc-000d3a38a36f","2020-11-13","1","5.7","5.7","0.21","0.15","Clothing","mobile_app","Email Newsletter"
"ffd1553a-1ed0-11ea-81ff-000d3a38a36f","2020-04-29","10","6.2","5.7","0.28","0.18","Accessories","instore","Email Newsletter"
"492602f4-9fa5-11e9-a2fc-000d3a38a36f","2021-06-08","31","9.3","10.3","0.07","0.039654537691674","Bags","web","None"
"11b4d2c8-5b39-11ea-b099-000d3a38a36f","2020-03-29","57","9.4","7.8","0.06","0.035915569956837","Accessories","web","Email Newsletter"
"de31c86e-4285-11ea-8b43-000d3a38a36f","2021-05-26","37","9.2","5.8","0.35","0.21","Sportswear","web","None"
"6a6806da-5434-11ea-b1db-000d3a38a36f","2020-02-16","5","5.4","6.3","0.39","0.1","Shoes","mobile_app","None"
"6578ad22-7122-11ea-adca-000d3a38a36f","2021-06-05","41","8.4","5","0.32","0.11","Sportswear","web","None"
"ffa8d01a-4955-11ea-8a4f-000d3a38a36f","2020-10-10","46","5.5","5.5","0.39","0.2","Accessories","mobile_app","Google Ads"
"50c54060-a24d-11e9-a2fc-000d3a38a36f","2021-01-11","53","12.4","6.1","0.1","0.067257259899191","Sportswear","web","Instagram Ads"
"e837784a-f753-11e9-841e-000d3a38a36f","2020-05-13","13","5.2","5","0.35","0.09","Shoes","email","Google Ads"
"3e230fec-5b51-11ea-9bb8-000d3a38a36f","2020-09-04","45","6.6","6.8","0.37","0.25","Bags","mobile_app","SMS Push"
"3a924a50-d0f4-11ea-8b59-000d3a38a36f","2020-11-13","59","8.2","6.9","0.15","0.094078297340548","Accessories","mobile_app","Google Ads"
"f47f0144-39d0-11ea-85d6-000d3a38a36f","2021-03-11","24","4.9","10.8","0.28","0.06","Sportswear","mobile_app","Instagram Ads"
"f4e7e9ea-ab99-11e9-a2fc-000d3a38a36f","2020-06-24","27","9.9","1.5","0.16","0.05","Sportswear","web","Instagram Ads"
"28de01c6-aa5a-11e9-a2fc-000d3a38a36f","2020-12-16","1","11.3","5.4","0.09","0.078309771852024","Sportswear","mobile_app","Instagram Ads"
"7fb2bad8-ae58-11eb-bbf8-000d3a38a36f","2020-05-22","49","5.4","4.5","0.33","0.03","Bags","mobile_app","None"
"e783b3ac-26cc-11ea-aaaa-000d3a38a36f","2021-02-01","20","6","1","0.37","0.25","Accessories","mobile_app","SMS Push"
"30e1dfe6-abd1-11e9-a2fc-000d3a38a36f","2021-01-03","8","11.6","6.7","0.09","0.06","Accessories","email","Email Newsletter"
"8e684b14-af55-11e9-a2fc-000d3a38a36f","2021-05-15","3","8.4","5.7","0.28","0.02","Sportswear","web","None"
"c1f802b2-22ae-11eb-99f8-000d3a38a36f","2021-01-04","49","7.3","7.4","0.39","0.17","Accessories","web","None"
"921b82c2-af7c-11e9-a2fc-000d3a38a36f","2021-01-16","32","5.7","7.6","0.15","0.15","Accessories","web","SMS Push"
"6a5e3372-d6b6-11e9-93bc-000d3a38a36f","2020-03-26","59","6.9","4.2","0.31","0.23","Bags","mobile_app","Google Ads"
"1cbff9d4-2495-11ea-bf27-000d3a38a36f","2021-04-04","44","7.6","5.2","0.19","0.04","Bags","email","Email Newsletter"
"b5b50a9e-ae57-11e9-a2fc-000d3a38a36f","2020-11-20","57","9.9","8.6","0.07","0.05","Shoes","web","Google Ads"
"2a7d32e0-b121-11e9-9757-000d3a38a36f","2021-06-05","57","8","2.2","0.29","0.19","Bags","mobile_app","Email Newsletter"
"b2da375c-1916-11ea-9213-000d3a38a36f","2021-05-03","25","5.3","5.1","0.14","0.1","Bags","instore","SMS Push"
"f9434dc0-5bf4-11ea-8df6-000d3a38a36f","2021-01-31","25","6.4","6","0.26","0.16","Accessories","mobile_app","Google Ads"
"eca73abc-1e29-11ea-8bf2-000d3a38a36f","2020-12-20","50","4.6","4.7","0.07","0.02","Shoes","mobile_app","Email Newsletter"
"3a27b334-dff4-11ea-acaa-000d3a38a36f","2020-10-14","14","7.6","5.4","0.09","0.046920996501604","Bags","mobile_app","Email Newsletter"
"eb70c9c8-74f6-11ea-bb48-000d3a38a36f","2021-04-03","43","14.8","8.7","0.05","0.031529482659013","Sportswear","web","Google Ads"
"cf20e38a-b132-11e9-9757-000d3a38a36f","2021-06-19","27","15.4","8.1","0.13","0.08907220778091","Sportswear","mobile_app","Instagram Ads"
"34dfa97c-ac38-11e9-a2fc-000d3a38a36f","2020-10-17","48","9","3.4","0.1","0.056652996877118","Accessories","mobile_app","Instagram Ads"
"da29bd64-a94f-11e9-a2fc-000d3a38a36f","2020-06-16","32","3","7.7","0.15","0.05","Sportswear","web","None"
"bc68ce18-d258-11ea-8aab-000d3a38a36f","2021-03-03","27","10.8","6.3","0.12","0.03","Bags","mobile_app","Google Ads"
"85815a3a-5bea-11ea-a74a-000d3a38a36f","2021-05-04","4","10","7.5","0.14","0.01","Accessories","mobile_app","None"
"13018958-ab00-11e9-a2fc-000d3a38a36f","2020-12-20","50","16.1","8.5","0.1","0.02","Shoes","web","Email Newsletter"
